"","Adlercreutzia","Agathobaculum","Akkermansia","Alistipes","Anaeromassilibacillus","Anaerostipes","Anaerotruncus","Asaccharobacter","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Butyricimonas","Butyrivibrio","Clostridium","Collinsella","Coprobacter","Coprococcus","Desulfovibrio","Dialister","Dielma","Dorea","Eggerthella","Eisenbergiella","Erysipelatoclostridium","Escherichia","Eubacterium","Faecalibacterium","Firmicutes unclassified","Flavonifractor","Fusicatenibacter","Gemmiger","Gordonibacter","Haemophilus","Harryflintia","Hungatella","Intestinimonas","Lachnoclostridium","Lachnospira","Lachnospiraceae unclassified","Lactobacillus","Lawsonibacter","Methanobrevibacter","Odoribacter","Oscillibacter","Parabacteroides","Paraprevotella","Parasutterella","Phascolarctobacterium","Prevotella","Proteobacteria unclassified","Roseburia","Ruminococcaceae unclassified","Ruminococcus","Ruthenibacterium","Slackia","Streptococcus","Turicimonas","Veillonella"
"Asp-Phe",0.549130228516857,0.574472031386275,0.533691804651376,0.157530729299192,0.925422768725839,0.240865510674082,0.0783018574058012,0.626357696925605,0.456889435661781,0.491917627448828,0.158075526180838,0.903568851134271,0.81047753344651,0.930602076342812,0.483418554610515,0.498947606033943,0.419734875644923,0.410647649624162,0.986331921211973,0.297454028769627,0.227283894900435,0.042412907214515,0.788716791658073,0.00181710212358333,0.12985465583643,0.433837103400482,0.630835324159645,0.375979151164672,0.174641907055304,0.086920424471542,0.260441528985422,0.760571396170315,0.210325124227972,0.134226336840195,0.0981544706928814,0.625684120162806,0.371955453534841,0.10205954212021,0.026219205950512,0.35467298460844,0.290390028202372,0.065764905786319,0.446012254262182,0.133597791631565,0.894902114298633,0.75120600624644,0.524435773964935,0.730290397458612,0.410126411053073,0.316769327455015,0.0318940975011617,0.989144504380921,0.499035058444226,0.681731774583082,0.0447987648300407,0.415649754361581,0.0808573229523648,0.547221214696007,0.588692580596009,0.94940667199149
"Benzoic acid",0.916602721686721,0.198640040284886,0.364983871629478,0.200062424437276,0.976871618151512,0.73986637723813,0.820136327176779,0.838309690651705,0.819031957566227,0.232274050433756,0.92580367118375,0.126343255275875,0.338935077323726,0.940357522581823,0.575975798872746,0.87651939380338,0.525476528701746,0.461793484456879,0.4034576687264,0.377382954409806,0.446653130422451,0.684219739751157,0.522027782615683,0.689263333804134,0.869603056891698,0.63464969573136,0.69803696711447,0.28803714974318,0.165927295889564,0.305994262487872,0.704247109970278,0.787774120974568,0.740602529934807,0.250529962016826,0.413935805397111,0.301343593663823,0.609240865944917,0.0124140370346533,0.616782798526888,0.808119806936308,0.209529823357815,0.684425684035855,0.698556306937445,0.942832047439507,0.31674038072469,0.187379006535763,0.577910336128395,0.88655262313349,0.0932758741057209,0.377068501189777,0.581911400928776,0.663772684622338,0.659299027427212,0.927086253435509,0.179305304014101,0.130552206136245,0.612833339892713,0.836752789174446,0.185526594928706,0.655028545508078
"Benzylsuccinic acid",0.0230081443244201,0.559458577973271,0.304254993457417,0.414608886835187,0.621537787387579,0.330316098379696,0.957229123988565,0.105992378813075,0.354896801878819,0.852457680618506,0.717572533545846,0.363785031381794,0.149087093484537,0.626619333860826,0.410167360622633,0.801905454145126,0.211704530941894,0.618945748442417,0.956573575989219,0.259824833556056,0.246460274008256,0.779333606156776,0.510070162738976,0.669468992880672,0.750703760196844,0.259213668171312,0.0591471309395761,0.494343254658305,0.761504916227616,0.639854175030405,0.80474779024925,0.920109319316112,0.677077805227327,0.408801190986849,0.694170318968427,0.445971794243883,0.518099683543395,0.755243971354809,0.807725716239264,0.877673213470378,0.600451634698694,0.430074883871347,0.045181722820447,0.353351924879202,0.461391769930145,0.370542401906002,0.741972796148693,0.503742650702031,0.336488470446267,0.448877149253108,0.562958817330565,0.814133018909384,0.104145156076811,0.328100657902348,0.422215392899048,0.768973585816716,0.0718379078540621,0.0698896245424112,0.997924932676242,0.835258518202993
"beta-Hydroxyisovaleric acid",0.455667997619933,0.743776237737195,0.0362314760852438,0.64425327122861,0.484583189015634,0.824571586826277,0.407966577773832,0.554695250711019,0.0751417416230633,0.259379225838233,0.444839289441226,0.503532072560885,0.523632504381998,0.0770821266954744,0.0252394060358383,0.14228243172515,0.0412226693442181,0.707829867176898,0.260294142194694,0.291448698671274,0.986358766259657,0.314669774407858,0.141671330417039,0.105134527956368,0.910682785101904,0.0174280166688594,0.717557216360206,0.397785343814902,0.412484164273188,0.0129387919046291,0.616239782799254,0.652201744628466,0.123793063672672,0.0621091073115008,0.553927019345197,0.349115187244452,0.0999043099213317,0.630901501600907,0.834296949804864,0.297183657185764,0.281897613991493,0.194672176819199,0.266481554823086,0.50507611873719,0.9288541124837,0.55037452410934,0.986338839358597,0.173588444020012,0.746485278957506,0.82560723434271,0.0576703690319098,0.305812689319748,0.81047753344651,0.719615883960959,0.519812745243339,0.845286965252706,0.474731421182105,0.237947853622154,0.620623498869627,0.716246243816756
"beta-Hydroxymyristic acid",0.312163725719865,0.587121106544466,0.476427767989975,0.88040406191626,0.14125402051191,0.0780879313812504,0.0638092232329677,0.379645055508878,0.112651821691641,0.423792748172306,0.926293690600617,0.468721430316498,0.451666768719085,0.678102657391521,0.744371590312788,0.441960825673524,0.559515324555639,0.503590394379692,0.494513448667428,0.542740013184593,0.685405543591932,0.407924893362698,0.133532996050686,0.189927334523952,0.500417328242608,0.863095179249751,0.99303976466986,0.51643041561605,0.9288541124837,0.818080426269087,0.616239782799254,0.00616248769243044,0.680679657727737,0.0492140984328295,0.12163164536493,0.324247109156965,0.603421907559992,0.412322820011685,0.00713161999761724,0.47925247491773,0.438651384036433,0.826293925060049,0.599595439948504,0.801129630012139,0.0781823503975825,0.187803582182881,0.485027954766665,0.185076557505054,0.929790831695686,0.0611009401124054,0.188568145069098,0.34231981990842,0.130898832806632,0.179482363863736,0.799479082464301,0.786821209468351,0.736498715901344,0.96204716892289,0.420300644564465,0.553818528118479
"Butyrylglycine",0.405037665449083,0.436101048527431,0.89904783062737,0.38475114748967,0.707839463998799,0.0159272714731462,0.588358074221551,0.40872323013695,0.795323723432651,0.706981615783457,0.179286511174215,0.0030845220119855,0.365346943877722,0.507273045827955,0.338318705924236,0.371872912104361,0.888141672509906,0.6566730737611,0.247994808109467,0.299726321732998,0.42373281076781,0.00130624084981257,0.0642718075421862,0.351590386000412,0.430013217102702,0.986358766259657,0.888980663806313,0.154186282907297,0.839071144918188,0.0602173023503967,0.958048808498019,0.895869901784294,0.862334690680939,0.116765492946562,0.276898335666796,0.635586154950888,0.219547694959623,0.173018117345275,0.478158413879722,0.221580552836932,0.720490574412615,0.378854260805901,0.870629806380662,0.487761588371282,0.0711641683112325,0.443432490647278,0.748466490525353,0.47702325449719,0.180955862416433,0.577262584091388,0.661402975433678,0.565143061508635,0.271321904970731,0.880380804508527,0.568493753376327,0.931281258673966,0.410577433717788,0.290321251871075,0.0570058900164363,0.546104497136363
"Carboxyibuprofen",0.982680448993589,0.638451588468311,0.899807555829439,0.418140072880508,0.744903825202124,0.469991647216159,0.518646220530628,0.725104133141431,0.163776624652412,0.401485157217054,0.50924729621114,0.400296577245757,0.999512053881866,0.733369117486496,0.0744860612716001,0.187993236692924,0.655685169615861,0.326893911026785,0.346268875809389,0.954884565480665,0.0934224036447784,0.184264054251245,0.315811081531164,0.304095850721125,0.22198349209152,0.622438163915942,0.0330284781306003,0.346835204339569,0.401581405606227,0.679850985097728,0.259885474546177,0.642915415519671,0.770216293764193,0.891525158712755,0.997687940135611,0.715625598299476,0.972576454799122,0.286821935164016,0.212537157292539,0.260724170616736,0.707196788296076,0.977612382537651,0.277410350766861,0.988556810172236,0.32095791022675,0.729894205903658,0.673566044240311,0.0330662672403792,0.540196567458461,0.756790165058584,0.684628091253221,0.640035376084827,0.436536258964786,0.847761400413138,0.158418848584438,0.829498381323488,0.39554977090277,0.63902799619119,0.353006955687163,0.190314566098628
"Carnosine",0.883237990790626,0.532418173827436,0.867016932195407,0.470467286011411,0.683886422059032,0.56079860431081,0.475397788407303,0.723224495721694,0.4369247767499,0.0475545314538546,0.375616014376592,0.2659181644042,0.432554584813384,0.0528192416908857,0.225726604922496,0.782081349393954,0.902233998788086,0.03561182121451,0.231391500471245,0.15412235830725,0.787606039365579,0.649193289782271,0.830469896615023,0.0607363640594902,0.565848824749646,0.458798725977846,0.753325289705947,0.366006133216509,0.465917760432804,0.0212407667189864,0.176171148713802,0.495904671461803,0.0903465402876096,0.208048149203876,0.383632814074519,0.504410726268551,0.488775796483537,0.433427336293212,0.66857214347476,0.487778910913713,0.217437092323844,0.327366394237457,0.171388844719999,0.596064449098487,0.0415430118711175,0.887142626603064,0.796268732290823,0.81081538820118,0.566407032269969,0.760086160703214,0.0195730193112598,0.671904185972104,0.865944345374813,0.922207141473061,0.0366832530980554,0.727643744344792,0.704218297479669,0.0496563754043513,0.942982198941802,0.817365304179397
"Cellobiose B",0.979625677911951,0.172144263887278,0.991779887138524,0.0357702293756119,0.114159602563335,0.0914713854654328,0.386295591579542,0.706261649476517,0.535744715847992,0.980481056970517,0.953281119161027,0.491785185788757,0.569525789569588,0.632747143817468,0.181257334725602,0.397688854733971,0.363605701300038,0.378196341109471,0.323786381757323,0.907385001358425,0.748357748145011,0.708107103407314,0.133865011214243,0.317985453211626,0.417364850716602,0.812961689147203,0.781930564863984,0.485800731114005,0.919138228429512,0.0245847123918002,0.468857508519436,0.0808642696834809,0.182257161187759,0.5335114794299,0.586051627293131,0.709161236567836,0.442209471820201,0.223687307934598,0.421347027673823,0.250654827756107,0.957039310233322,0.123183305703868,0.322314826499613,0.688852235520844,0.167096815273469,0.000930763962236458,0.35295774628886,0.852383632207504,0.86973088520396,0.921575590424836,0.125793232478278,0.568516211021479,0.394330802337185,0.349587156429526,0.818941829412585,0.0968980759879496,0.965681192028514,0.180056237185277,0.427938703307702,0.313115532454412
"Cerivastatin",0.947045162610862,0.862514394385571,0.538077783534817,0.341967836505968,0.44259116945603,0.428703414761437,0.399095630364585,0.86693391535533,0.738668694566427,0.764670699008302,0.880830308859794,0.148500042831088,0.456026469747643,0.449882264941734,0.17706863642734,0.762333646003617,0.386671543900677,0.224879206803396,0.970708783120453,0.532040431691515,0.358566937146666,0.775744624065065,0.0816934094030732,0.39596238135819,0.748234553771595,0.385330657084434,0.743797174422796,0.901654932534264,0.833771091646517,0.316918045902824,0.644542658486124,0.347055701798013,0.426721914426192,0.725044034323197,0.425474392590131,0.404078452773479,0.686254283463169,0.414539279017296,0.550479100763738,0.723413784993207,0.204855705823852,0.516884010992839,0.806916887952047,0.229171393501453,0.213116491797216,0.0303825263415249,0.190127945551437,0.744142100340655,0.359729995351989,0.531908175144459,0.487039648768025,0.334246863386766,0.136609522824188,0.297470454814795,0.296122079642493,0.781824586156627,0.398157359980839,0.718765563544688,0.342706642842029,0.193915859465795
"Chenodeoxycholic acid 3-sulfate",0.429372220121119,0.000972006058913344,0.689521727056627,0.0509428335723696,0.364020142476984,0.649878969452524,0.0273937595620926,0.417615885073622,0.12306775349612,0.0906886659953123,0.018263993646467,0.896820038469186,0.85796486152936,0.793396855230033,0.431536170180323,0.684603594059072,0.164165917914016,0.233918834583029,0.375426638298571,0.0153405347603504,0.431201682736187,0.32395473009043,0.245464746891823,0.0631030928668275,0.787885711838681,0.44615446936589,0.543319273973938,0.749368683525202,0.119510122662288,0.336999198554639,0.456626646959275,0.484522660630986,0.100546724619066,0.02722999590274,0.77142149137581,0.707301075316312,0.925931246534927,0.34853548796468,0.123210641971031,0.233539357240187,0.0385700030885019,0.770613295874099,0.0515648981870793,0.818700490657702,0.00418087133339662,0.236514770717474,0.0956952551057715,0.313028720036729,0.646724398784292,0.251323909129701,0.294586084489314,0.355601627745567,0.106468403913647,0.472426839526679,0.820250143579932,0.917997520686662,0.66248576689922,0.184367827722932,0.889103000723191,0.00359589058937582
"Cholesterol 3-sulfate",0.512013659556648,0.893913121288926,0.625381556046623,0.246440585392261,0.0615428197768697,0.917112748149859,0.388431843431882,0.803022707389171,0.876544200146748,0.953175856204198,0.67187910127189,0.430143153394694,0.562858506861581,0.0773011266327963,0.600000942544208,0.137475577710795,0.285947224677633,0.288862233108399,0.894365104646407,0.00319730200768786,0.433837103400482,0.227149194331334,0.383393857225882,0.369171838889012,0.377217277229047,0.726813441477343,0.528825102684487,0.440585146987597,0.962930765338182,0.775546977744414,0.409565142114376,0.612854837593308,0.158086313640294,0.706663130173675,0.329351862045978,0.495516154109328,0.228658660575768,0.180868802513967,0.523158706499454,0.235682915778787,0.846578719167831,0.662529224506994,0.508053990403176,0.539550894517812,0.137897071802408,0.335071947430157,0.7633729539237,0.0038907198745064,0.124600632011506,0.166785615352416,0.0202139455419739,0.297527976147443,0.197409851843339,0.329962760441284,0.521815843436738,0.53897667960529,0.71254100062168,0.792965016984963,0.240585098732352,0.250244078577984
"Cholic acid",0.480979148410411,0.216149001889897,0.279065431395772,0.543055873240335,0.00962664033710703,0.399012700203508,0.243425695282992,0.340636122526731,0.97609406925636,0.841424083005925,0.936341527424155,0.764179899505304,0.0410019390473499,0.51720809635411,0.655560993095183,0.715650893430175,0.454553413152073,0.870409321278119,0.435025203776176,0.726871377868223,0.869817720732005,0.480093051887095,0.0114463566493472,0.0676489959701321,0.548257036488777,0.984084690409569,0.405003093494756,0.452760128887082,0.333585587945909,0.136522740820686,0.049048005191584,0.585907793300989,0.988757663967807,0.803994782271936,0.966099528809417,0.422230755768192,0.994051654801501,0.859824196398743,0.445674067912389,0.322373005406035,0.595303742810482,0.308773035652154,0.854734571248996,0.402329872575287,0.275690940687347,0.000160789298553787,0.265600680817825,0.551795097872022,0.79615763458027,0.652860900568457,0.19884846002468,0.436467711631221,0.770846938772531,0.0548354384171379,0.804205855838092,0.28346655284591,0.907380334251876,0.778489218613011,0.535268800270436,0.142665738789896
"Citraconic acid",0.0651949854482092,0.790561568305927,0.970208225942381,0.476569715285412,0.468001374129143,0.632495089693587,0.3571157776296,0.14272887955965,0.593992430433672,0.621440789872634,0.680477833107824,0.863951300539202,0.640733029821194,0.688040626324735,0.108866255152334,0.605893195136618,0.892511730462095,0.628292584342156,0.721544973712051,0.638925049269178,0.253087017812441,0.472097603604984,0.397093040151047,0.618838761570069,0.516819776738212,0.660358048345658,0.704523188399319,0.378665528890676,0.931770925758642,0.392266459285843,0.674415855683858,0.942473141717839,0.581450551312564,0.807928638693841,0.187437685967647,0.679626892362948,0.233644227546464,0.898758116749016,0.164432511947521,0.591410593691023,0.301381540354784,0.805894990126156,0.0229993723554638,0.966951548377894,0.793434570449329,0.0445140009240244,0.683467199381386,0.785907731543223,0.869248993985226,0.267800676408741,0.643809779344608,0.544272724086678,0.179531091011752,0.299491800988037,0.920554820051375,0.352288163264673,0.00670631622679863,0.503993607352922,0.663647213274543,0.128974869258553
"Citrulline",0.509529524738559,0.986336073360752,0.368460315387638,0.253685890489868,0.570155997890265,0.0909736873637292,0.343039459341576,0.25987045941782,0.289174663571853,0.272865410160626,0.366230161239578,0.853373710896663,0.0423487849091773,0.0355662699504244,0.856926744010789,0.6292763530109,0.0997789447914008,0.974027276638785,0.995118343557315,0.734091428248245,0.518374857678642,0.88551390349705,0.304814729904442,0.341444712957943,0.881096102017525,0.761376546142517,0.855592165182728,0.697939160250695,0.652201744628466,0.47122781973511,0.495035755878201,0.268599303025454,0.16789033250226,0.694121587075226,0.171211579084939,0.374163297065155,0.643450638650691,0.948539635281276,0.610647938369066,0.962508337372832,0.859069597744085,0.393869244939886,0.167829904350272,0.519564598869728,0.917196394908832,0.884243373389114,0.406848586431915,0.780344037959888,0.700974835625436,0.371687867776291,0.084946393556758,0.991118144001715,0.741046549814365,0.455326312648166,0.11585733700239,0.342066804669204,0.870858372275253,0.141109970579258,0.321031392261286,0.666815192864898
"Coniferylaldehyde",0.341667357490426,0.446707155867157,0.922274858700567,0.234793710105186,0.397670284947456,0.385576335381293,0.791415551178186,0.651638974862512,0.594806829423375,0.222757459439342,0.306112407915398,0.301287910277448,0.893923800646008,0.755678512539945,0.474131757022226,0.131432796645735,0.393623701426916,0.327184331303877,0.817733745603358,0.882786878756301,0.716623364912933,0.900843254260307,0.785397538604157,0.663976711389867,0.274544441234169,0.178290687894003,0.514896616329174,0.751695456193849,0.00637402385801344,0.798612541496303,0.34703100728703,0.169804413482322,0.234319223195122,0.60252584445524,0.426493337555707,0.116272317690268,0.31056653950642,0.469980062143872,0.37423394142021,0.140063869114457,0.720004085845817,0.15692049600315,0.333376474523391,0.0759309968057504,0.971703380740857,0.634488053338129,0.691564670732862,0.580441063742891,0.548567646241066,0.40320090327283,0.609875871318504,0.293681257503041,0.586312067109469,0.902224149588003,0.0762467540786691,0.219258797654942,0.128024680049189,0.486363540758279,0.757269344706899,0.22349921820581
"Cordycepin",0.971473029635332,0.239141721274199,0.294043056178413,0.682505417485974,0.567814324546689,0.593541919438916,0.100935262524839,0.964838163448893,0.231290487946396,0.428742824805791,0.0628182968892326,0.011501009250215,0.399075639596099,0.877138248085356,0.54301084189152,0.420830378853056,0.0859333164548524,0.987508958922856,0.255701608112082,0.189262911831002,0.688500713080758,0.046058919343567,0.336323766063194,0.883405396437028,0.452753772815855,0.959083310642524,0.721241765916399,0.278942395612148,0.00233701754889859,0.456797603614328,0.647647797418416,0.571119958606184,0.0295540665668184,0.955311798973679,0.817085340486025,0.892430085222126,0.521808581317763,0.584579132488297,0.865905687059979,0.376786354766236,0.219706076178096,0.469327371764023,0.412618468614409,0.144650158104125,0.255158813225729,0.906487377708783,0.181921247842042,0.972201276154144,0.461071751056096,0.83517894113612,0.559214416790666,1,0.814239934804401,0.411436450211584,0.641375392207004,0.71977652857161,0.619525211540854,0.389210782078753,0.691279931264183,0.399445829963165
"Cortodoxone",0.650793540088876,0.135788274945601,0.20710919145813,0.41745147866422,0.121733915813932,0.545941512645855,0.712805729501948,0.812789234295493,0.713431759435801,0.689725652869725,0.701001090008336,0.0530784681259528,0.85536756055137,0.839578622706254,0.723439130118307,0.199525498499211,0.930991445231914,0.919701251237678,0.838512137670162,0.70066172837688,0.877686244342184,0.629836375494319,0.428208764218383,0.54559310871215,0.0770714988501808,0.577627502886938,0.547897788026506,0.569525789569588,0.382039382435308,0.825699760412171,0.403951310883709,0.917196394908832,0.724887601310988,0.870750789109814,0.0490561554230391,0.382743616833531,0.934641178732045,0.99900971906584,0.616343735881337,0.581602395483936,0.313234638184482,0.315031151636955,0.304906991054438,0.406910784610659,0.241857031789135,0.965848586990728,0.864019525162599,0.00700008004445518,0.957548557107084,0.0842168976050588,0.892598296051439,0.107921927999652,0.100882944317886,0.0663299187692625,0.779664805324702,0.218125050981724,0.102576158601072,0.125680873322872,0.549618960409674,0.849526776573375
"Creatinine",0.887261452517611,0.38801108676344,0.154124403140955,0.548771061817428,0.244822376802177,0.457133014349931,0.832564302227552,0.979403093764201,0.399818261857158,0.242471167128442,0.715466339642476,0.559713387524936,0.862562638337118,0.858800062569508,0.984787967394815,0.450784749370851,0.165975941708596,0.641936008002232,0.637893115697608,0.882157719690674,0.112258643052149,0.320959232416038,0.265306794418309,0.372374893559626,0.971434758644882,0.219969829772622,0.0583131046386092,0.984873772653267,0.873638457922348,0.993168488197926,0.804728408038903,0.782573315186136,0.94553524277208,0.0852385576689763,0.738504590563086,0.247940440054985,0.774592528250638,0.791861873128407,0.382254136704257,0.749489170417035,0.375441349234706,0.427658270910109,0.34887595728429,0.067991269398139,0.0565984456749553,0.804254467279513,0.396698878726191,0.0763694822042811,0.188471416570308,0.0977707914319752,0.0745405280821576,0.785405946893544,0.81663536805145,0.925370723289813,0.648243695800207,0.498969477811011,0.690589348869848,0.221394230556662,0.941423894663995,0.889918375372809
"Cyclohexanesulfamic acid",0.647086964035852,0.289905735004009,0.688914742023424,0.245904092615264,0.895202268485081,0.532063106259776,0.521989230210489,0.759445451605413,0.606807383171959,0.00259489816320846,0.397573260498064,0.0867375207266485,0.0320377388927997,0.270732479034149,0.298839365036593,0.0956618197283028,0.615648610592511,0.405227218437286,0.294776880871405,0.901066790295716,0.874870739559279,0.143589199586309,0.00677334197767587,0.237560662537981,0.751896256401067,0.253670830018169,0.935928547209387,0.207234145209752,0.69792459482672,0.0362345955578223,0.849091464103814,0.918163125474935,0.510086728857339,0.604674134171856,0.643341925235195,0.205168869769395,0.683871253488243,0.106087823338881,0.976482897451955,0.95942723019346,0.565355629344018,0.996219810275789,0.51001387419904,0.435316255202221,0.100061889750893,0.0657269844853805,0.516010385287403,0.100332976463901,0.444375249957201,0.823680481295352,0.780551397539581,0.253473048687756,0.930308888577493,0.603540283433723,0.836111952422285,0.797666729961127,0.780222779734888,0.0145428574749462,0.509265172417205,0.251364493650883
"Cysteic Acid",0.239229331864749,0.452318626859013,0.192169821733915,0.789659759057552,0.984800189290291,0.27799034592643,0.731022313480433,0.183730453414333,0.717093877575294,0.577833003444092,0.582323385247814,0.272717254121854,0.875579670858765,0.850147564131104,0.126824588627987,0.922036106924271,0.815405265413572,0.695723154666897,0.994630184658631,0.307380569503131,0.0806103672156371,0.499940059215983,0.951236997585908,0.916594951501265,0.681914211576516,0.0351001637175901,0.968189478907046,0.478868794781656,0.166316477906078,0.469707402598769,0.934675421267776,0.716177759536305,0.0134556891225972,0.487578002252641,0.147952596575762,0.224360888204505,0.477291336704483,0.828483018406056,0.147285561804833,0.336233400488237,0.57836535532851,0.38733437347746,0.259516912632193,0.531090823956147,0.708863008725773,0.907475900004897,0.903617436273549,0.718431056501757,0.813233781594702,0.00387337723756453,0.870750789109814,0.533567399151608,0.649547987445213,0.931967995695986,0.253702497435842,0.426741984366803,0.424493854132184,0.903313384682221,0.878030063556919,0.888862244350744
"Cytidine",0.173702307450163,0.263109898536702,0.647536429345216,0.0483505227829797,0.14695726530992,0.665214159520595,0.114867605141618,0.149294529086489,0.623249091806987,0.202646361043884,0.441869260369448,0.396159912621166,0.9765829944824,0.129445959281216,0.168110569951326,0.672623025959129,0.969626483408621,0.249932574805332,0.5146225501572,0.153642652314044,0.25491476708064,0.939214512843669,0.738269973703972,0.0676635501549738,0.00171560787474268,0.00129222794787998,0.0983119497994995,0.456141354871266,0.557054430330288,0.13994643638447,0.0139621532427736,0.605107708218664,0.829695116229043,0.516649272344733,0.003907283273062,0.691130646802654,0.000769224323184714,0.136207656719181,0.296140508798,0.335903711212681,0.356349312276639,0.264158604924535,0.310244155058852,0.734091428248245,0.0596805310893935,0.220183172483249,0.0135047197948279,0.0830792373893123,0.52502869752577,0.133747237829703,0.0554085882570687,0.365853228288579,0.00600362051028203,0.23479309506038,0.490229663451893,0.0250130095230965,0.484738305404347,0.983016187978061,0.806791333202625,0.0338373555879588
"Cytidine-5-monophosphate",0.979618457956151,0.439228386082209,0.22128795879512,0.287295984263772,0.394740728327735,0.340790266105568,0.31890539098724,0.578161364940663,0.221062577253084,0.0640219347663082,0.679236538935174,0.116097059373162,0.672576067267439,0.0241819579170341,0.0997620945463304,0.155800998198213,0.841459653068978,0.0319730190756835,0.296217119113491,0.494191359459158,0.141865139591223,0.147645187626247,0.342868821126759,0.818835711672997,0.738120830536671,0.923916790067757,0.101034645630813,0.905522399378169,0.177733062234719,0.142046258978671,0.270777509106962,0.513492862647867,0.639139093116383,0.742601729661284,0.380078960152728,0.984784116402384,0.90993938955827,0.291877327483878,0.658509996346892,0.509908400910405,0.772429982532986,0.854473374892363,0.652199161574484,0.143216662420152,0.000989123996370411,0.123794886877689,0.340022221368318,0.803101464947528,0.542931838640482,0.459979800747576,0.487422710009916,0.668174744821033,0.786757943805319,0.282380390693692,0.373222015355524,0.539443155901896,0.209988258330149,0.820570975348197,0.873883782504822,0.217478338177963
"Daidzein",0.0837462062602636,0.448604399656199,0.892932961443527,0.379338888883808,0.697977451081405,0.229924380330762,0.617889580332795,0.0900579788775107,0.473513316935175,0.237734496606837,0.202226297802774,0.664927651885812,0.959031873630387,0.486877456655549,0.896565465193431,0.531608787288972,0.531552073164407,0.595183502777478,0.548608318262517,0.779009024648096,0.293320031336953,0.505013425715736,0.757772845916114,0.937993334300457,0.0098825826215152,0.0196581778722227,0.318516502510257,0.535744715847992,0.122604485040168,0.382039382435308,0.147211883103202,0.596549536705413,0.483474829372494,0.127376641833293,0.109115972722329,0.372272174213639,0.0532431874157089,0.264174507877692,0.147104717737178,0.711418575064685,0.337181799437684,0.537393973121139,0.989255158270915,0.442494819562171,0.801944758139787,0.84670156878093,0.0201163768322772,0.0467322935172665,0.494123222407031,0.505081754011711,0.996768569291436,0.451769584873432,0.0380696009107808,0.183018534553488,0.775436227736257,0.0292343222841351,0.293691472983681,0.740771239072497,0.851428165812919,0.501789936873762
"Dehydrocholic acid",0.866123662333983,0.943435159375104,0.0342082735615843,0.98146058460699,0.858623638086795,0.675064066636761,0.878198583655781,0.875896998172633,0.382716267744861,0.661903786724754,0.557040594217255,0.371393077810642,0.32098273520588,0.618776931100802,0.88012760354149,0.689725652869725,0.609167437013396,0.00370410815924949,0.306632351788151,0.894764537930236,0.79310077080249,0.67022195551554,0.0334737945030796,0.126231029418368,0.284990925659269,0.31036580075969,0.985085861448368,0.0399687943189875,0.374640203606813,0.35295774628886,0.119139056497676,0.369976191503336,0.949686851240534,0.878733682603159,0.179952038488982,0.26324334394376,0.520265811761511,0.884036274201741,0.175265115720158,0.352292741590227,0.014313015494885,0.0855387599552073,0.328458802518721,0.0626565024046966,0.723517569871998,0.921064594076875,0.208169542824183,0.384527852054491,0.721544973712051,0.803613528043622,0.3717658529799,0.68098252179608,0.215565191285957,0.989220117930431,0.376070036845844,0.336711485480394,0.527935020081065,0.759328312232191,0.465661067255454,0.296857293406312
"Dehydroepiandrosterone sulfate",0.842058226213654,0.156488670081102,0.762009111023982,0.0678313281124434,0.981495463601886,0.955573923175,0.546111445524433,0.924248314730601,0.800514908391802,0.148084031506139,0.296846495339667,0.279744042542963,0.996096445752575,0.507647828274872,0.995851250737983,0.787250302808654,0.575414522167043,0.800213570638601,0.44770132064742,0.00272582605089111,0.835156699898689,0.76144763447077,0.298063829436755,0.0783756166956424,0.55593968490549,0.529582568245964,0.652778437228949,0.138386746831166,0.540606588621253,0.284335476705565,0.720694404896384,0.483462033281378,0.327134660449767,0.0792415681392502,0.499452958070402,0.765475171629332,0.683566062201623,0.0923776146271789,0.233047407689594,0.465791188366878,0.00425099003572971,0.425963189547049,0.209276762756564,0.841440297921034,0.000403344865234523,0.0083177856279133,0.126681171620577,0.677192035344093,0.662459306601108,0.269961757425549,0.0103061441767711,0.570186638183079,0.179920292893029,0.56973557522347,0.792377363623198,0.64730640160497,0.664274434429177,0.534672505977183,0.415731105708781,0.00686497077330617
"Dihydrocapsaicin",0.339714025586597,0.212420896248686,0.0965545421157519,0.882811975836375,0.764771723542512,0.15857846763137,0.249040946590551,0.358803098491732,0.704745426986331,0.103505316209104,0.176481519671249,0.030779631027956,0.684804185784128,0.697105639804203,0.268951314985892,0.615356787306186,0.190000640558128,0.168287538881621,0.718318361394944,0.624104680412482,0.72358568953279,0.0440286593586108,0.971704812361383,0.574989377064568,0.0181686746872174,0.197359823140318,0.57152798130846,0.0213489598728109,0.405772853148708,0.908459550013746,0.0895014729363464,0.614564134499807,0.639021250990072,0.164132833111575,0.000678958913920003,0.432454567242946,0.454225457544382,0.00494563326496311,0.0423333258655694,0.314719702232744,0.00544390855628007,0.197126840370241,0.848970484280356,0.57400439835487,0.277350508645216,0.316314532390836,0.208602996418047,0.499496607407196,0.543668451764505,0.156965640775992,0.4777749537362,0.324959087172214,0.0164043183237459,0.910991631026657,0.888311744259762,0.0228878246857138,0.482705899591876,0.692229640819062,0.918168653936432,0.12726840693267
